overview;like
patricktatopoulos billnighy michaelsheen rhonamitra enemist sang estall tribus underworld rebelion licantrop pelicul sag epic underworld retroced orig conflict aristocrat vampir unk dealers unk indi salvaj licantrop line feroc hombr lob popul sag underworld centr existent vampir hombr lob;1
joenussbaum amandabynes sarapaxton mattlong adaptacion modern cuent blancaniev isabel expuls hermand mes jov campus suficient femenin acog joven chic entran ayud sydney dedic escap margin siti ret rein campus duel popular;0
grantheslov georgeclooney ewanmcgregor jeffbridges period bob wilton ewan secret histori cruz lyn cassady georg clooney misteri personaj human proclam experimental destru unid cassady ejercit rein tierr cambi tactic combat legion unk guerrer monj unk pose seri parangon leer ment pared mat cabr mir fij;1
stevecarr griffingluck laurengraham alexanisenson miss raf katchadori lan gluck tim aspir literatur proyect dirig implac director dwight andy daly;0
andrewadamson georgiehenley skandarkeynes williammoseley histori aventur herman lucy edmund pet guerr mundial mundial descubr mund narni acced trat leer armari magic jueg escondit cas central camp oso viej profesor descubrir mund increibl habit animal duend faun centaur gigant bruj blanc jadis envi inviern etern ayud leon nobl soberan nin luch venc enorm bruj blanc ejerc batall logr;1
theasharrock emiliaclarke samclaflin janetmcteer unk lou unk clark emili chic inest creativ resid pequen pequen puebl campin ingles viv rumb ayud famili lleg mes pondr prueb habitual alegri visit castill local ocup cuid busc acompan charl smith sir sam claflin jov ric banquer qued paralit accident;1
robertbutler rayliotta laurenholly brendangleeson ray weav peligr delincuent acab deten jersey traslad avion angel pres vuel famili escap organiz autent carniceri comun prisioner vigil filmaffinity;0
stevenedesouza jeanclaudevandamme rauljulia mingnawen inexpugn reneg senor guerr juli matien rehen mat recib desorbit rescat millon jov guil jean damm mil docen hombr her multietn trat localiz liber secuestr guionist jungl the debut direccion cinematograf cint accion probabl popul musical;0
neillblomkamp sharltocopley devpatel ninja ambient personaj robot ridicul protagon delir relat trasl santuari sentimient mund distint par sorprendent text elabor trasfond reflex comic histori encaj marc inusual visual impact cal simplic perd tram libr enganch minuci adentr realid pur enigmat divert part deriv histori corazon entorn robotiz futur cienci ficcion paisaj;0
alexandreastier louisclichy christianclavier danielmesguich alexlutz sufr recog muerdag panoramix decid lleg hor asegur futur puebl acompan and obelix talent dru alcanc transmit lenguaj pocion magic;0
genndytartakovsky adamsandler andysamberg selenagomez famili monstru favorit embarc crucer luj drac tom descans vacacion rest navegacion tranquil drac monstru entreg diversion ofrec crucer voleibol nacional monstru dem excursion exot pon bronc lun ensuen conviert pesadill mavis drac enamor misteri capitan nav erick escond peligr secret monstru;1
kevinallen frankiemuniz anthonyanderson hannahspearritt aventur cody astut cia instructor cody rob disposit control mental alto rang gobiern unid segur in peligr cody desplaz incognit londr tra vuelt lleg ocean envuelt problem cody ve oblig nuev hac pas estudi prestigi escuel music regim intern evit chic descubr ident guar secret pist objet bas toc clarinet ayud mision asign zack instructor chistos reprob cia llam derek anthony anderson trat desesper recuper negoci agenci supon pas cociner intern derek desgraci ide priv cocin;0
davidsilverman dancastellaneta juliekavner nancycartwright hom salv mund catastrof provoc comienz marg mascot cerd sil llen excrement fug combinacion desastr distint algui experiment jam marg indign monumental metedur pat matern antigu pat mar vengat cae hom simpson;1
brendachapman stevehickner simonwells valkilmer ralphfiennes patrickstewart egipt mil anos faraon seti ahog beb judi princes indi desesper coloc cest rio abaj dej dios gui orill hall beb llam mois herman hereder tron rams anos dios distanci descubr hebre mois;0
chriscolumbus danielradcliffe rupertgrint emmawatson harry pott huerfan viv desagrad tios dursley repelent pequen prim harry acerc undecim cumplean esper recib regal acuerd mes cumplean seri once misteri cart estrident tint verd romp monotoni vid harry mag herman;1
fgarygray jamiefoxx gerardbutler colmmeaney clyde butl ciudadan normal anos muj rachel hij brutal asesin criminal conden culpabl nick ric jami foxx ambici ayud jef distrit pact abog clyde descubr profund dese venganz comet seri;1
simonwest sylvesterstallone arnoldschwarzenegger jeanclaudevandamme barney ross lee lang yin gunn toll road hal caes billy coleg vuelv amig reun senor encarg aparent sencill lucrat rap plan tuerc terror llam villain embosc unic dese veng sembr dej destruccion existent victim encuentr amenaz inesper tonel plutoni apto milit cantid grand suficient cambi equilibri milit complej;0
damienchazelle ryangosling clairefoy jasonclarke histori expedicion espacial nas llev hombr lun centr neil armstrong period comprend anos relat person jam hans explor preci represent armstrong unid mision peligr epoc;1
quentintarantino johntravolta samuelljackson umathurman jul asesin sueld luc marsellus vincent confies vincent marsellus ped cuid dian muj jul recomiend prudenci peligr sobrepas novi jef lleg hor jul pon man mision misteri maletin;1
martincampbell ryanreynolds blakelively petersarsgaard univers vast pequen misteri fuerz polit sigl protector paz justici llam cuerp lintern verd hermand guerrer jur manten orden intergalact lintern verd anill superpoder rein polit parallax amenaz nuev destru balanc domini natural univers destin soberani tierr invis cae human eleg fury;0
kylebalda pierrecoffin sandrabullock jonhamm michaelkeaton histori histor minions remont principi tiemp empez organ amarill unicelular evolucion trav pon servici amos despreci incapac manten amos unk rex napoleon unk minions acab encontr caen profund depresion llam kevin plan acompan rebeld stuart ador bob emprend emocion viaj jef serv terribl scarlet scarlet overkill pas hel antart ciud real inglaterr anos sesent acab londr epoc deber enfrent ret fech salv raz aniquilacion;1
donbluth garygoldman megryan johncusack christopherlloyd sombr revolucion ciern rusi anastasi hij jov famili real result escap vid anos conoc jov dimitri dirig paris reclam principal derech leg anastasi envuelt cruent aventur malv monj rasputin murcielag rus bartok;1
dennisdugan jonheder robschneider davidspade peculiar amig consider nin perdedor resarc oportun perd infanci calent banquill benchwarmers fund equip beisbol empezari desafi pequen primari enfrent equip infantil joven convertiri deport distint nin frustr calientabanquill;0
adamwingard natwolff lakeithstanfield willemdafoe light clas cuadern negr tir suel « death not llam atencion averigu cuadern sobrenatural capaz mat escrib portador visualiz mental car asesin version form liv way action occidentaliz incorpor famos pop seri mang anim death not;1
stevensoderbergh georgeclooney bradpitt mattdamon stark carismat ladron blanc recib larg conden prision plan delit objet atrac casin histori form equip principal once hombr camp dud surgir problem inesper duen local terry benedic tess novi muj;1
bryansinger hughjackman patrickstewart ianmckellen cercan human comienz aparec fuerz mutant dot extran agrup abog paz entend encabez doctor jean xavi enfrent raz inferior odi dirig xavi ali magnet companer peligr mutant;1
timhill stevewhitmire davegoelz billbarretta brillant ayud amig rizz gonz busc encontr ident descubr realid alienigen planet program piggy ovnimani prueb vivient univers gonz persegu nuev edgar sing aparent paran agent gobiern decid embarc nav nodriz reun qued tierr amig conoc;0
melgibson andrewgarfield samworthington vincevaughn narr vid personal desmond doss jov medic milit particip sangrient batall okinaw ocean pacif batall mundial convirti objetor concienci oficial histori recib medall oro doss queri serv pequen promes jam ningun arma;1
petetravis dennisquaid matthewfox forestwhitaker unid viaj salamanc celebr mitin algui atent vid histori cont trav ojos blanc testig version distint cas ocurri realment;0
timburton markwahlberg timroth helenabonhamcarter ano ano mision rutinari astronaut leo mark wahlberg pierd control nav espacial aterriz planet habit raz inteligent simil vid trat animal antigu chimpanc llam ari lady helen bonham cart pequen band human rebeld encabez enfrentaminet terribl ejercit dirig philip tim roth hombr confianz guerrer attar michael tim clav lleg templ sagr zon prohib viaj podr descubr facil sorprendent secret human asegur futur;1
guillermodeltoro ronperlman johnhurt selmablair llam infiern sesent anos guerr civil mundial pet ron perlm original envi tierr proteg loc diabol grigori rasputin karel destin presagi apocalipsis rescat fuerz ali lider profesor broom john hurt fundador clandestin institut investigacion paranormal defens cri hij desarroll extraordinari paranormal oscur origen hellboy convirti extran hero actu fuerz amenaz mund;0
andretechine michelblanc catherinedeneuve emiliedequenne louis unic herman jeann viv junt llev louis gan famili cuid nin jeann busc entusiasm leyend anunci internet louis aliment esper hij robert bleistein abog renombr conoci juventud;1
jonmchu rickmalambri adamgsevani joeslaughter bail callejer metr york vid entreg step up apasion cultur globaliz cerr conjunt bailarin callejer inclu carl natali reun novat junt termin enfrent bailarin breakdanc mund confrontacion cambi definit vid;0
robertschwentke brucewillis morganfreeman johnmalkovich frank jack bruc willis joe morg alan malkovich victori hel mirr agent especial retir washington dese motiv normal agent cia adaptacion comic don ellis;0
terenceyoung seanconnery claudineauger adolfoceli organizacion secret spectr logr infiltr bas ingles otan impostor llam angel logr apoder bombarder vulc vindicator bomb nuclear descubr proposit otan amenaz destru ciud ee uu inglaterr millon libr misteri agent secret encarg segu cas baham conoc atract amant misteri emili aparent ocios millonari secret numer spectr localiz avion secuestr jam bond enfrent cabecill asesin fion volp secuac famos emili;0
davidhand adrianacaselotti lucillelaverne harrystockwell malv madrastr blancaniev deshac soport bellez jov superior blancaniev salv refugi antigu caban enanit ay cruel encontr envenen manzan princes muert dorm esper princip rescat;1
chriswilliams byronhoward johntravolta mileycyrus susieessman sup perr anos llen aventur peligr intrig cam grab protagon famos program television estrell canin exit televis envi accidental estudi hollywood york comienz vuel camp trav mund real bolt convenc increibl hazan;0
samraimi tobeymaguire kirstendunst jamesfranco anos tranquil park conoci mary jan ann amor decidi segu asum respons spid man park afront desafi luch maldicion equilibr ident llam escurridiz superhero spid man estudi universitari relacion person apreci riesg descubiert aparicion villan multipl tentacul doctor docteur doc ock atraccion fuert luch impuls abandon vid perd vid embarc carrer actriz hombr vid relacion pet viej amig harry osborn alej crecient venganz harry spid ben respons muert padr;0
