Overview;Like
adaptacion novela william peter blatty inspirada exorcismo real ocurrido washington  regan niña doce años victima fenomenos paranormales levitacion manifestacion fuerza sobrehumana madre aterrorizada someter hija multiples analisis medicos ofrecen ningun resultado acude sacerdote estudios psiquiatria convencido fisico espiritual niña victima posesion diabolica ayuda sacerdote decide practicar exorcismo seguramente pelicula terror popular tiempos año  reestreno montaje director directors cut acompañado campaña publicitaria hincapie inclusion escenas aparecian version original;1
nan;0
grupo adolescentes pequeña ciudad encuentran sumergidos mundo depravacion sexo drogas encuentran viejo disco vinilo descubrimiento deciden escucharlo reves buscando mensajes satanicos subliminales indicio extraño saberlo invocaran antiguo desatara casa causando estragos poseyendo presentes miedo horror apoderara buscar desesperadamente solucion daran espiritu querer transmitir mensaje unica posibilidad encontrar comunicarse descifrar ente decirles fuerza sobrenatural simple suceso paranormal clan amigos punto descubrir misterio alguien pasando;0
capitan gerd wiesler ulrich mühe oficial extremadamente competente stasi todopoderosa policia secreta regimen comunista antigua republica democratica alemana  encomiendan espie pareja formada prestigioso escritor georg dreyman sebastian koch popular actriz christamaria sieland martina gedenk punto mision influir vida;1
princesa leia lider movimiento rebelde desea reinstaurar republica galaxia tiempos ominosos imperio capturada malevolas fuerzas imperiales capitaneadas implacable darth vader sirviente fiel emperador intrepido luke skywalker ayudado capitan nave espacial halcon milenario androides rd cpo seran encargados luchar enemigo rescatar princesa volver instaurar justicia seno galaxia;1
honrado inocente edmond dantes jim caviezel traicionado amigo guy pearce encerrado vida mazmorras fortaleza isla if paso años cambiando elabora despiadados planes venganza milagrosa fuga edmond convierte misterioso acaudalado conde montecristo introduce circulos nobleza francesa cabo proyectos;1
pelicula historia sam bell astronauta finalizar contrato lunar empresa trabajado años viviendo selene base lunar extrayendo gas mina helium  causa terrible crisis energetica pasando tierra semanas regreso casa mujer hija sam comienza extrañas visiones sentirse extraño llegada sustituto sam vea sospechas verdaderos propositos lunar hechos realidad contrato expirar;1
radiaciones procedentes satelite provocan fenomeno terrorifico muertos salen tumbas atacan hombres alimentarse accion comienza cementerio pennsylvania barbara atacada muerto viviente huye granja refugiado ben construiran barricadas defenderse multitud despiadados zombies vencidos golpe cabeza;1
fantasma abuela irene carmen maura aparece hijas raimunda penelope cruz sole lola dueñas nieta paula yohana cobo tia hijas chus lampreave vecina blanca portillo pueblecito mancha viven abuela vuelto atar cabos quedaron sueltos vida;1
compañia anillo disuelto portador anillo frodo fiel amigo sam dirigen mordor destruir anillo unico acabar sauron dura batalla orcos cayo boromir hombre aragorn elfo legolas enano gimli rescatar medianos merry pipin secuestrados ogros mordor sauron traidor saruman continuan planes mordor espera guerra razas libres tierra media;1
buscar fortuna años westley retorna tierra casarse amada bella buttercup jurado amor eterno recuperarla habra enfrentarse vizzini esbirros derrotados tendra superar obstaculos principe humperdinck pretende desposar desdichada buttercup pese ama enamorada westley;1
guerra mundial  soldados supervivientes taras fisicas regresan unidos principio heroes comienzan verse marginados;1
torno  visperas guerra secesion punto terminar periodo colonizacion oeste  teniente john dunbar dirige lejano puesto fronterizo abandonado soldados soledad impulsa entrar contacto indios sioux gracias conoce pie puño alto mujer blanca adoptada tribu niña dunbar sioux establece relacion respeto admiracion mutuos;1
john hombre clase media caracterizado honradez golpe ve agobiado facturas gastos reunir  dolares entrada casa casarse novia vida cumplir promesa años sobrina costearle estudios superiores aceptado harvard john cumplir promesa encontrar solucion logica arregle problemas economicos john decide seguir consejo amigo duff convierte atracador bancos;0
jack niño años habitacion mundo entero nacio come juega aprende madre noche mama pone dormir armario viene viejo nick habitacion hogar jack madre cubiculo años encerrada secuestrada diecinueve años teson ingenio joven creado reducido espacio vida hijo amor unico permite soportar insoportable curiosidad jack aumento par desesperacion madre habitacion podra contener ambas;1
profesor john robinson embarca familia nave jupiter ii mision nave navega dr smith enviado fuerzas enemigas sabotear mision provocara incidente nave deambulara rumbo fijo galaxias;0
erin grant pierde custodia hija bailarina striptease sordido local miami proposito erin reunir suma dinero necesita apelar sentencia arrebatado niña potencial erotico sensualidad erin atraen atencion pervertido miembro congreso detendra conseguirla;0
barrios humildes brooklyn bedford stuyvesant conviven atropelladamente familias raza negra hispanos pareja comerciantes vietnamitas familia italoamericanos pizzeria mookie chico repartidor pizzas testigo privilegiado personajes hechos cotidianos barrio tensiones actitudes racistas habitantes;1
londres finales siglo xix epoca magos idolos aclamados jovenes ilusionistas proponen alcanzar fama sofisticado robert angier hugh jackman consumado artista tosco purista alfred borden christian bale genio creativo carece habilidad necesaria ejecutar publico magicas ideas principio compañeros amigos admiran mutuamente truco ideado fracasa convierten enemigos irreconciliables intentara medios superar acabar truco truco espectaculo espectaculo fraguando feroz competicion limites;1
adaline bowman blake lively nacida comienzos siglo xx adquiere  años eterna juventud accidente años vida solitaria permanecer edad  decadas conoce ellis jones michiel huisman hombre merecer pena perder inmortalidad;1
femme fatale lucy liu convencer jake cedric the entertainer portero amnesico mañana despertado maletin lleno dinero importante agente secreto involucrado asunto armas internacional;0
america totalmente destruida asalto nuclear dejado sobrevivientes quedan pie unido pequeño fuerte grupo formado tanner janmichael vincent denton george peppard keegan paul winfield dirigen zona york caminos apocalipticos america york quedo ataque nuclear viaje buscar seguro miembros grupo encontraran joven mujer llamada janice dominique sanda incorregile adolescente deberan luchar insectos mutantes sobrevivientes vuelto violentas brutales tormentas electricas descolocaran planes escuadron;0
carpintero desea hijo crea muñeco madera vida singularidad atrae atencion malvado lorenzini ayudado compinches hacerse marioneta;0
lili smith favorita cancion inglesa idolo soldados britanicos descansando londres estancia lineas frente guerra mundial lili ferviente publico imaginarlo eficaz espia alemana estrecha colaboracion kurt von ruger servicio secreto aleman pasa afectuoso tio cantante opinion von ruger profesional lili espia reside absoluta frialdad emociones;0
mundo jakarta barrios bajos ciudad edificio sirve refugio criminales peligrosos indonesia fortaleza cuya leyenda crece policia teme acercarse pese grupo fuerzas especiales elite intentara derribar defensas penetrar entrañas operacion sale previsto policias encontraran atrapados edificio escapatoria rodeados asesinos gangsters;1
veinteañeros angeles viven margenes industria cine christian autentico hijo papa pone dinero rodar pelicula terror presupuesto productora asistente gina actor protagonista novio ultima ryan christian vive tara exmodelo relacion ryan christian entretanto beneficiando cynthia ryan complicaciones haran esperar…;0
nan;0
elitista estricto colegio privado inglaterra grupo alumnos descubrira poesia significado carpe diem aprovechar importancia perseguir sueños gracias excentrico profesor despierta mentes metodos convencionales;1
pekin  china plena decadencia puyi niño años arrancado brazos madre noche conducido ciudad prohibida coronado emperador tendra vivir recluido recinto inaccesible;1
timido impopular joven llamado charlie escribe serie cartas persona identificar aborda temas amistad conflictos familiares primeras citas sexo drogas protagonista tendra frente amor suicidio amigo enfermedad mental lucha encontrar grupo personas pertenece;1
produccion centrada historia real walt disney catorce años cortejando escritora australiana pl travers cediera derechos cinematograficos popular novela mary poppins finalmente llevada pantalla  clasico filme protagonizado julie andrews;1
adaptacion novela homonima truman capote honrado granjero kansas vida tranquila esposa hijos sospechar remotamente expresidiarios facultades mentales perturbadas planean matarlos;1
año  guerra chinojaponesa avance territorio chino tropas niponas llegan nanking capital cometen clase atrocidades historia destino personajes ficticios reales;1
comando mercenarios contratados cia rescatar pilotos apresados guerrillas selva centroamericana mision resulta satisfactoria viaje regreso dandoles caza resulta cazador alienigena queda calaveras victimas trofeos;1
fbi busca buffalo bill asesino serie mata victimas adolescentes prepararlas minuciosamente arrancarles piel atraparlo recurren clarice starling brillante licenciada universitaria experta conductas psicopatas aspira formar fbi siguiendo instrucciones jefe jack crawford clarice visita carcel alta seguridad gobierno mantiene encerrado hannibal lecter antiguo psicoanalista asesino dotado inteligencia superior normal mision sacarle informacion patrones conducta buffalo bill;1
