id;title;overview;release_date;like
410465;Dry Blood;En un pueblo rural de montaña, un drogadicto desvela un misterioso asesinato mientras es aterrorizado por fantasmas malignos, un sheriff desalmando y las alucinaciones de la abstinencia.;23/4/17;
473545;Resurface;El surf se ha convertido en una forma de cura medicinal para militares veteranos que sufren de traumas físicos y mentales. Este documental sigue a militares que han encontrado en el mar y las olas del océano un sitio donde hallar paz interior.;23/4/17;
529358;Alien Code;Después de descifrar un mensaje encontrado en un satélite, el genio criptógrafo, Alex Jacobs, se encuentra siendo acosado por agentes del gobierno y seres de otro mundo.;23/4/17;
424600;La vida inmortal de Henrietta Lacks;Una mujer afroamericana se vuelve pionera en el mundo de la medicina cuando sus células son usadas para crear la primera serie de células humanas inmortales a principios de los años 50.;22/4/17;
457491;Alien: Covenant - Prólogo: The Crossing;"El cortometraje-prólogo oficial para ""Alien:Covenant"", revela qué les sucedió a los miembros de la tripulación -la Dra. Elizabeth Shaw y el androide David- después de ""Prometheus"". Localizada en una de las naves abandonadas, la Dra. Shaw repara a David mientras continúan su búsqueda.";22/4/17;
453203;Tilt;El comportamiento de un director de documentales en paro se vuelve cada vez más extraño y errático después de que su mujer se quede embarazada.;22/4/17;
453296;Muerte en familia;Un policía compañero del marido de Susan, fallecido en acto de servicio, se presenta en su casa para que le entregue una documentación relacionada con la actual desaparición de una joven. Cuando consigue localizar la información que estaba guardada no tiene tiempo de entregarlos, ya que tiene que tomar un avión por razones de trabajo. Mientras ella está fuera su hija de 15 años se queda al cuidado de la vecina. Pero cuando el avión aterriza, Susan descubre que la joven ha desaparecido y que tampoco está la carpeta con la documentación requerida. El temor de que su hija haya sido secuestrada se va acrecentando.;22/4/17;
450679;El partido perfecto;Chase, la estrella del futbol americano, regresa a su ciudad natal tras retirarse de la competición. Allí se reencuentra con Jessica, su novia a la que abandonó sin mediar explicación para emprender su carrera profesional en otro estado.;22/4/17;
453927;Niñato;Documental que retrata el día a día -a lo largo de varios años- de un joven desempleado que lucha por sacar adelante a sus tres hijos pequeños y al mismo tiempo intenta mantener viva su ambición como cantante de hip hop. David, alias Niñato, es un padre joven y soltero que pasa la mayor parte del día al cuidado de tres niños. Aunque no tiene trabajo y vive en casa de sus padres, la pasión y esperanza que despierta en él la música Hip-hop fortalece su dedicación a la educación de los niños. En la intimidad de su vida diaria, a través de pequeños gestos y silencios, la importancia de la unidad familiar se va revelando. Oro, el niño más pequeño, poco motivado en los estudios, reclama cada vez más atención. Niñato, enfrentado a nuevas dificultades, se esforzará por inculcarles la autonomía necesaria para afrontar un nuevo presente.;22/4/17;
466696;The Black Ghiandola;The Black Ghiandola es una historia sobre un joven que arriesga su vida para salvar a una chica que ha llegado a amar, después de que su familia haya sido asesinada en el mundo apocalíptico de Zombies.;22/4/17;
454494;Cetáceos;Clara y Alejandro se mudan a una casa nueva. Pocos días después, él viaja por trabajo y ella se queda sola, rodeada de cajas cerradas. Ese desorden la impulsa a aceptar una serie de invitaciones azarosas que la alejarán del mundo hermético en el que vive.;22/4/17;
449700;Mi pequeño dinosaurio;Cuando un joven llamado Jake accidentalmente hace un nuevo amigo en un experimento que salió mal, un pueblo con problemas se ve sumido en el caos. Pero con la criatura evolucionando rápidamente todos los días, a Jake le resulta cada vez más difícil mantener en secreto a su nueva mascota. Los amigos de Jake y la nueva chica Abbie se dan cuenta de que no son los únicos interesados ​​en este extraño y travieso pequeño dinosaurio y pronto descubren que lo único más misterioso de lo que es, es quién lo está buscando.;22/4/17;
465353;La madre perfecta;Jackie acepta a la nueva y joven esposa de su exmarido e incluso ve bien la estrecha relación que tiene con Brooke, su hija adolescente. Pero pronto descubre que la está alejando de Brooke y que oculta un oscuro pasado. (FILMAFFINITY);22/4/17;
516237;Gray Matter;"Desde 1940, los seres alienígenas conocidos como ""GRAYS"" han sido vistos en todo el mundo con la idea de que visitan nuestro planeta para estudiar nuestra especie y civilización antes de que finalmente ataquen ... ¿pero qué sucede si nos equivocamos? ¿Qué pasa si solo están aquí para protegernos?. Después de que un meteorito cayera a la tierra despertando a una criatura extraterrestre, una joven es secuestrada por un alienígena ""GRAY"" para ayudarla a cazar y destruir a la criatura antes de que pueda alcanzar un segundo meteorito que cayó a la tierra décadas antes, desencadenando su infestación mortal en la tierra.";21/4/17;
443319;Los olvidados de Phoenix;20 años después de que tres adolescentes desaparecieran después de que misteriosas luces aparecieran por encima de Phoenix, Arizona, se han descubierto imágenes no vistas de esa noche, que narran las últimas horas de su fatídica expedición.;21/4/17;
453668;La Vendedora de Fósforos;La vendedora de fósforos de Andersen, el burro de Bresson, la relación entre un guerrillero alemán y una pianista argentina, y Helmut Lachenmann tratando de montar una ópera con la orquesta del Teatro Colón en huelga. En medio de todo eso, Marie y Walter tratan de sobrevivir junto a su hija.;21/4/17;
390054;Castillo de arena;Tras la invasión de Irak en 2003, un destacamento de soldados debe acometer una peligrosa misión: reparar el sistema de agua de una aldea en la que no son bien recibidos.;21/4/17;
519813;Casa Coraggio;Sofía viaja de La Plata a Los Toldos, su pueblo natal. Durante su estadía, Sofía ayudará a su padre, con un estado de salud delicado, en los trabajos fúnebres que realiza Casa Coraggio, la empresa familiar. En la historia de sus antepasados a cada uno le tocó asumir esta responsabilidad y continuar con un legado que lleva más de ciento veinte años. En medio de una atmósfera de vida y muerte, Sofía se debate entre seguir la tradición o elegir un nuevo camino.;21/4/17;
453272;Corazón puro;Agnese y Stefano son muy diferentes. Ella sólo tiene 17 años, vive con su madre y está a punto de hacer voto de castidad hasta el matrimonio. Él es un hombre de 25 años, con un temperamento violento y un pasado turbio. Su inesperado encuentro despierta un sentimiento de pureza. Pero cuando hacen el amor por primera vez, la ilusión de pureza de Agnese se rompe. Siente que ha traicionado sus ideales y toma una decisión extrema para intentar borrar su pecado.;21/4/17;
426054;La poesía del duelo;Un par de amigos de la infancia se reúnen durante sus vacaciones de verano en la universidad y lidian con una experiencia traumática de su pasado.;21/4/17;
445470;Elián;El documental lanza preguntas sobre quién posee la verdad de la historia que refleja la de muchas otras historias de exilio, familias rotas y sueños arruinados.;21/4/17;
443989;Garantía personal;Mara es una mujer madura que, empujada por las circunstancias de la crisis, tendrá que defenderse como pueda de sus acreedores, para intentar salvaguardar aquello por lo que ha luchado toda la vida.;21/4/17;
441614;Amar;Laura (María Pedraza) y Carlos (Pol Monen) tienen 17 años y se quieren con pasión, con la locura del primer amor. Para ellos, amarse es lo único importante, es lo que llena sus vidas. Se aman como si cada día fuera el último, con una intensidad furiosa, casi enfermiza. Incluso, Carlos fabricará dos máscaras de gas unidas por un tubo para que puedan respirarse el uno al otro. Pero su pasión tendrá que enfrentarse a las inseguridades y a los celos, y será entonces cuando comiencen a hacerse daño.;21/4/17;
441957;Salvando al Reino de Oz;El astuto y perverso Urfin decide convertirse en el gobernante de la maravillosa tierra de Oz, tomar la ciudad Esmeralda con sus soldados de madera y renombrarla como “Urfinville”. Él está casi listo para celebrar la victoria, cuando sus planes son arruinados por Dorothy, una chica normal que termina en Oz junto a su perrito Toto justo en el momento adecuado. Ella debe regresar a su casa, pero antes ayudará a sus amigos: El Espantapájaros, El Hombre de Lata y El León, para derrotar a Urfin.;20/4/17;
441531;Shock Wave;Cuando un terrorista especializado en explosivos se apodera de un túnel subterráneo, amenaza con matar rehenes si no se cumplen sus demandas.;20/4/17;
437623;Rehenes;Año 1983. Nueve jóvenes de Georgia que pertenecen a familias de la élite intelectual, intentan huir de la Unión Soviética secuestrando un avión. ¿Conseguirán escapar del comunismo que domina su país?. Película basada en hechos reales;20/4/17;
453571;Cuánto. Más allá del dinero;En un futuro cercano en el que es posible comprar y vender experiencias, Lucía decide vender algunas de sus vivencias para enriquecerse. Rodeada de lujos que todos desearíamos tener, descubrirá dónde está su propio equilibrio. ¿Venderías cualquier experiencia de tu vida? Cuánto.;20/4/17;
426260;Thumper;En un pueblo de sueldos bajos y familias rotas, un grupo de adolescentes se siente atraído por trabajar con un peligroso narcotraficante. Todo cambiará cuando aparezca una chica nueva que esconde un oscuro secreto.;20/4/17;
433503;The House of Tomorrow;Sebastian (Asa Butterfield) es un adolescente de 16 años que vive en una cúpula geodésica, educado por su abuela Josephine (Ellen Burstyn) tras la muerte de sus padres. La casa retro-futurista donde viven no es un hogar cualquiera, sino también un lugar turístico y de aprendizaje que, promueve la filosofía del visionario arquitecto que ideó la infraestructura de la variopinta edificación, el abuelo de Sebastian. Un día acudirán a esta variopinta casa un grupo de jóvenes del pueblo más cercano. Será entonces cuando Sebastian conozca a Jared (Alex Wolff) y su vida de un giro de 360 grados. El joven adolescente descubrirá que hay más vida fuera de la cúpula en la que vive con su abuela y comenzará a sentirse atraído por Meredith (Maude Apatow), la hermana de Jared. El punk, la rebeldía y la euforia se apoderarán de Sebastian como nunca antes.;20/4/17;
440342;1945;Verano de 1945. En un pequeño pueblo húngaro se está preparando la boda entre Arpad (Bence Tasnádi), hijo del secretario municipal, Istvan Szentes (Péter Rudolf), y Kisrozsi (Dóra Sztarenki) la exprometida de su mejor amigo. Durante los preparativos llegan dos judíos ortodoxos con dos misteriosas cajas, que vendrán a recoger los bienes judíos “mal incautados” durante la Segunda Guerra Mundial.;20/4/17;
